,GO_pathways,auc_liu_GO_FS_response,auc_riaz_GO_FS_response,auc_liu_GO_FS_resistance,auc_riaz_GO_FS_resistance,auc_liu_GO_FS_response_randomized,auc_riaz_GO_FS_response_randomized,auc_liu_GO_FS_resistance_randomized,auc_riaz_GO_FS_resistance_randomized
1268,GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION,0.5217568947906025,0.5572327044025157,0.49785495403472924,0.49056603773584906,0.5183861082737486,0.5383647798742138,0.5069458631256384,0.5238993710691824
1269,GO_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,0.5856996935648621,0.5477987421383648,0.4922369765066394,0.5333333333333333,0.5806945863125639,0.5647798742138365,0.48947906026557714,0.540251572327044
1270,GO_B_CELL_DIFFERENTIATION,0.7392236976506639,0.5578616352201258,0.44473953013278855,0.5452830188679245,0.6645556690500511,0.5446540880503145,0.4534218590398365,0.5364779874213836
1271,GO_NEURAL_PRECURSOR_CELL_PROLIFERATION,0.6729315628192033,0.5874213836477987,0.4062308478038815,0.5081761006289308,0.6450459652706844,0.5924528301886792,0.4183861082737487,0.5220125786163522
1272,GO_NUCLEAR_TRANSPORT,0.7488253319713993,0.5968553459119497,0.3944841675178753,0.5119496855345912,0.691726251276813,0.5358490566037736,0.4239019407558733,0.5786163522012578
1273,GO_PEPTIDE_METABOLIC_PROCESS,0.732482124616956,0.5062893081761006,0.3568947906026558,0.6050314465408805,0.6774259448416752,0.5886792452830188,0.39744637385086823,0.5817610062893082
1274,GO_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,0.6648621041879469,0.5685534591194968,0.4283963227783452,0.47547169811320755,0.6615934627170582,0.5584905660377358,0.445250255362615,0.4817610062893082
1275,GO_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,0.6929519918283963,0.5635220125786163,0.4108273748723187,0.5251572327044025,0.6370786516853932,0.5559748427672956,0.42849846782431045,0.4918238993710692
1276,GO_ENDOTHELIAL_CELL_MIGRATION,0.6868232890704801,0.48930817610062893,0.4439223697650664,0.6069182389937107,0.6858018386108273,0.4716981132075472,0.4439223697650664,0.6069182389937107
1277,GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS,0.6866189989785494,0.638993710691824,0.4243105209397344,0.6396226415094339,0.6167517875383044,0.638993710691824,0.4256384065372829,0.6220125786163522
1278,GO_GLYCEROLIPID_METABOLIC_PROCESS,0.7684371807967314,0.5465408805031446,0.36353421859039836,0.5987421383647799,0.711338100102145,0.5685534591194968,0.40500510725229827,0.590566037735849
1279,GO_PEPTIDYL_AMINO_ACID_MODIFICATION,0.7750766087844739,0.5144654088050314,0.35301327885597555,0.6440251572327044,0.7424923391215525,0.49433962264150944,0.4125638406537282,0.5616352201257861
1280,GO_SECRETION,0.7496424923391215,0.5132075471698113,0.37242083758937694,0.5232704402515723,0.716649642492339,0.7232704402515724,0.4270684371807967,0.5308176100628931
1281,GO_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE,0.6147088866189989,0.5157232704402516,0.5125638406537283,0.5333333333333333,0.6147088866189989,0.5157232704402516,0.5454545454545454,0.5333333333333333
1282,GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,0.5996935648621042,0.5069182389937107,0.4858018386108274,0.5144654088050314,0.5942798774259449,0.540251572327044,0.4858018386108274,0.5144654088050314
1283,GO_NEGATIVE_REGULATION_OF_PROTEIN_OLIGOMERIZATION,0.6004085801838611,0.48050314465408805,0.48937691521961185,0.510062893081761,0.597037793667007,0.4748427672955975,0.5198161389172624,0.48553459119496856
1284,GO_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.716241062308478,0.6176100628930817,0.35863125638406534,0.5987421383647799,0.6794688457609807,0.6031446540880503,0.35812053115423903,0.5987421383647799
1285,GO_POSITIVE_REGULATION_OF_VASODILATION,0.6580183861082737,0.5251572327044025,0.4879468845760981,0.49056603773584906,0.6521961184882533,0.5415094339622641,0.4910112359550562,0.4811320754716981
1286,GO_HOMOCYSTEINE_METABOLIC_PROCESS,0.5713993871297242,0.5207547169811321,0.5048008171603676,0.49056603773584906,0.5694586312563841,0.4949685534591195,0.5069458631256384,0.5572327044025157
1287,GO_NEGATIVE_REGULATION_OF_HISTONE_MODIFICATION,0.6276813074565883,0.5150943396226415,0.47538304392236974,0.5333333333333333,0.6276813074565883,0.5150943396226415,0.496220633299285,0.5050314465408805
1288,GO_COFACTOR_CATABOLIC_PROCESS,0.5672114402451481,0.5226415094339623,0.4922369765066394,0.5666666666666667,0.5672114402451481,0.5226415094339623,0.5258426966292135,0.5578616352201258
1289,GO_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS,0.6359550561797752,0.5157232704402516,0.45944841675178744,0.5477987421383648,0.6309499489274771,0.5490566037735849,0.46271705822267617,0.5716981132075472
1290,GO_NEGATIVE_REGULATION_OF_DNA_BINDING,0.646067415730337,0.5880503144654088,0.4340143003064351,0.5823899371069182,0.6368743615934627,0.5880503144654088,0.4340143003064351,0.5823899371069182
1291,GO_VENTRAL_SPINAL_CORD_DEVELOPMENT,0.6598569969356487,0.6056603773584905,0.4764044943820224,0.5308176100628931,0.6077630234933605,0.549685534591195,0.4871297242083759,0.540251572327044
1292,GO_REGULATION_OF_CIRCADIAN_RHYTHM,0.7482124616956077,0.5849056603773585,0.38825331971399385,0.5547169811320755,0.6839632277834524,0.5641509433962264,0.409805924412666,0.5056603773584906
1293,GO_ANION_TRANSPORT,0.7872318692543412,0.60062893081761,0.36680286006128704,0.6559748427672956,0.7386108273748722,0.559748427672956,0.40806945863125643,0.5220125786163522
1294,GO_CELL_CELL_ADHESION,0.7795709908069459,0.5880503144654088,0.3344228804902962,0.6025157232704402,0.7504596527068437,0.560377358490566,0.3797752808988764,0.5823899371069182
1295,GO_MORPHOGENESIS_OF_AN_ENDOTHELIUM,0.6232890704800818,0.5823899371069182,0.47191011235955055,0.5811320754716981,0.6215526046986721,0.5981132075471698,0.47191011235955055,0.5811320754716981
1296,GO_GUANOSINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.6655771195097038,0.5371069182389937,0.43942798774259445,0.5226415094339623,0.6375893769152196,0.6245283018867924,0.45086823289070477,0.5893081761006289
1297,GO_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.6349336057201226,0.5710691823899371,0.44943820224719094,0.5528301886792453,0.6349336057201226,0.5710691823899371,0.45434116445352396,0.5276729559748428
1298,GO_REGULATION_OF_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,0.732482124616956,0.5937106918238995,0.4024514811031665,0.5477987421383648,0.6889683350357507,0.6081761006289308,0.42972420837589376,0.5610062893081761
1299,GO_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS,0.6455566905005108,0.5490566037735849,0.49009193054136874,0.5289308176100629,0.6276813074565885,0.550314465408805,0.4923391215526047,0.5245283018867924
1300,GO_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT,0.5884576098059244,0.5050314465408805,0.49223697650663945,0.5245283018867924,0.5902962206332993,0.5088050314465409,0.49223697650663945,0.5245283018867924
1301,GO_RESPONSE_TO_MAGNESIUM_ION,0.676608784473953,0.5094339622641509,0.4632277834525025,0.6716981132075472,0.6617977528089888,0.5716981132075472,0.49080694586312557,0.5490566037735849
1302,GO_CELLULAR_RESPONSE_TO_ATP,0.552093973442288,0.5245283018867924,0.4879468845760981,0.49056603773584906,0.549438202247191,0.5056603773584906,0.4879468845760981,0.49056603773584906
1303,GO_CHOLESTEROL_EFFLUX,0.6495403472931564,0.519496855345912,0.45638406537282944,0.6169811320754717,0.6433094994892747,0.5157232704402516,0.45638406537282944,0.6169811320754717
1304,GO_PROTEIN_OLIGOMERIZATION,0.7987742594484168,0.5257861635220126,0.37620020429009193,0.6226415094339623,0.7113381001021449,0.5415094339622641,0.402655771195097,0.5729559748427673
1305,GO_BETA_CATENIN_DESTRUCTION_COMPLEX_DISASSEMBLY,0.6019407558733401,0.5339622641509434,0.47415730337078654,0.4716981132075472,0.5996935648621042,0.5327044025157233,0.5069458631256385,0.5213836477987421
1306,GO_INNER_DYNEIN_ARM_ASSEMBLY,0.5773237997957098,0.6213836477987422,0.49356486210418793,0.5333333333333333,0.5748723186925434,0.6276729559748428,0.5208375893769153,0.5490566037735849
1307,GO_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.7491317671092952,0.6113207547169811,0.3823289070480081,0.5213836477987421,0.6900919305413687,0.5792452830188679,0.42083758937691523,0.5415094339622641
1308,GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,0.6519918283963227,0.5578616352201258,0.40296220633299284,0.6257861635220126,0.618896833503575,0.5559748427672956,0.42420837589376914,0.5811320754716981
1309,GO_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY,0.6559754851889683,0.5433962264150943,0.4689479060265577,0.5723270440251572,0.6387129724208376,0.5987421383647799,0.4859039836567926,0.44339622641509435
1310,GO_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,0.6080694586312564,0.530188679245283,0.49356486210418793,0.5144654088050314,0.6071501532175688,0.5635220125786163,0.4970377936670072,0.49559748427672956
1311,GO_LEFT_RIGHT_PATTERN_FORMATION,0.599591419816139,0.5981132075471698,0.487538304392237,0.5226415094339623,0.5898876404494381,0.5981132075471698,0.487538304392237,0.5226415094339623
1312,GO_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.7061287027579162,0.6232704402515724,0.4055158324821246,0.6226415094339622,0.6710929519918284,0.5949685534591196,0.40786516853932586,0.6408805031446541
1313,GO_RESPONSE_TO_XENOBIOTIC_STIMULUS,0.7356486210418794,0.590566037735849,0.4215526046986721,0.5031446540880503,0.6747701736465781,0.6194968553459119,0.42574055158324814,0.4949685534591195
1314,GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,0.6781409601634321,0.539622641509434,0.4764044943820225,0.4767295597484277,0.6656792645556691,0.5132075471698113,0.48539325842696623,0.46729559748427674
1315,GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS,0.6403472931562819,0.5610062893081761,0.46547497446373853,0.5257861635220126,0.6403472931562819,0.5610062893081761,0.46547497446373853,0.5257861635220126
1316,GO_PLACENTA_BLOOD_VESSEL_DEVELOPMENT,0.6399387129724208,0.5050314465408805,0.47191011235955055,0.5144654088050314,0.6118488253319715,0.5314465408805031,0.4810010214504596,0.5383647798742138
1317,GO_POSITIVE_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY,0.6134831460674156,0.5383647798742138,0.4922369765066394,0.49056603773584906,0.6134831460674156,0.5383647798742138,0.5143003064351379,0.5144654088050314
1318,GO_MELANIN_METABOLIC_PROCESS,0.5544433094994892,0.49559748427672956,0.49009193054136874,0.5477987421383648,0.5503575076608784,0.5006289308176101,0.49009193054136874,0.5477987421383648
1319,GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.7672114402451481,0.5182389937106918,0.3778345250255362,0.5761006289308176,0.7000000000000001,0.4666666666666667,0.40817160367722166,0.6377358490566037
1320,GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION,0.573953013278856,0.48867924528301887,0.47609805924412674,0.5138364779874214,0.5646578140960163,0.5578616352201258,0.47875383043922365,0.5465408805031446
1321,GO_REGULATION_OF_REMOVAL_OF_SUPEROXIDE_RADICALS,0.5889683350357509,0.5515723270440251,0.49570990806945864,0.5333333333333333,0.5889683350357509,0.5515723270440251,0.49570990806945864,0.5333333333333333
1322,GO_NEGATIVE_REGULATION_OF_STEM_CELL_PROLIFERATION,0.5700715015321757,0.5628930817610063,0.4639427987742594,0.4716981132075472,0.5636363636363636,0.5459119496855346,0.4639427987742594,0.4716981132075472
1323,GO_AGING,0.7196118488253319,0.5528301886792453,0.40439223697650667,0.6176100628930817,0.6984678243105209,0.5169811320754717,0.4460674157303371,0.5528301886792453
1324,GO_REGULATION_OF_VACUOLAR_TRANSPORT,0.6025536261491318,0.5188679245283019,0.4850868232890705,0.49559748427672956,0.5985699693564862,0.5207547169811321,0.4854954034729316,0.48742138364779874
1325,GO_CELLULAR_RESPONSE_TO_ELECTRICAL_STIMULUS,0.540755873340143,0.5572327044025157,0.4737487231869254,0.5213836477987421,0.5276813074565884,0.5477987421383648,0.4737487231869254,0.5213836477987421
1326,GO_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION,0.5537282941777323,0.550314465408805,0.4887640449438202,0.5333333333333333,0.5494382022471911,0.5836477987421383,0.4922369765066394,0.5666666666666667
1327,GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,0.5940755873340143,0.5037735849056604,0.47946884576098064,0.5477987421383648,0.5943820224719101,0.5584905660377358,0.4975485188968335,0.5144654088050314
1328,GO_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7153217568947906,0.48364779874213837,0.4314606741573034,0.5911949685534591,0.6684371807967314,0.5823899371069182,0.4613891726251277,0.5647798742138365
1329,GO_REGULATION_OF_BONE_DEVELOPMENT,0.5898876404494382,0.5981132075471698,0.5048008171603676,0.5333333333333333,0.5898876404494382,0.5981132075471698,0.5069458631256384,0.5666666666666667
1330,GO_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY,0.5566905005107252,0.5566037735849056,0.4848825331971399,0.5069182389937107,0.5521961184882533,0.5389937106918239,0.4848825331971399,0.5069182389937107
1331,GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY,0.6259448416751788,0.569811320754717,0.4436159346271706,0.4509433962264151,0.6083758937691522,0.4691823899371069,0.46098059244126655,0.4981132075471698
1332,GO_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,0.6137895812053116,0.5415094339622641,0.5048008171603676,0.5333333333333333,0.6137895812053116,0.5415094339622641,0.5251276813074566,0.5333333333333333
1333,GO_POLYSACCHARIDE_CATABOLIC_PROCESS,0.6386108273748723,0.5119496855345912,0.49785495403472924,0.5333333333333333,0.6386108273748723,0.5119496855345912,0.4985699693564863,0.5477987421383648
1334,GO_NEGATIVE_REGULATION_OF_AUTOPHAGY,0.6612870275791625,0.559748427672956,0.4655771195097038,0.5446540880503145,0.638100102145046,0.5446540880503145,0.4655771195097038,0.5446540880503145
1335,GO_INNER_CELL_MASS_CELL_PROLIFERATION,0.5390194075587335,0.5050314465408805,0.5069458631256384,0.4811320754716981,0.5390194075587335,0.5050314465408805,0.5069458631256384,0.4811320754716981
1336,GO_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.5433094994892748,0.5572327044025157,0.46741573033707867,0.46226415094339623,0.5433094994892748,0.5572327044025157,0.46741573033707867,0.46226415094339623
1337,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.7452502553626149,0.5031446540880503,0.3593462717058223,0.5578616352201258,0.7020429009193053,0.5182389937106918,0.3954034729315628,0.5176100628930818
1338,GO_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION,0.5604698672114402,0.5572327044025157,0.4866189989785495,0.4811320754716981,0.5400408580183861,0.5314465408805031,0.4910112359550562,0.5144654088050314
1339,GO_STARTLE_RESPONSE,0.6518896833503575,0.5220125786163522,0.4831460674157303,0.4811320754716981,0.6247191011235955,0.5981132075471698,0.5153217568947907,0.48553459119496856
1340,GO_MOTOR_NEURON_AXON_GUIDANCE,0.670582226762002,0.5446540880503145,0.4212461695607763,0.5213836477987421,0.6336057201225741,0.5710691823899371,0.4212461695607763,0.5213836477987421
1341,GO_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,0.751685393258427,0.6270440251572327,0.34392236976506635,0.5553459119496855,0.7101123595505618,0.5427672955974843,0.38140960163432075,0.5452830188679245
1342,GO_PYRIMIDINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS,0.5781409601634321,0.5591194968553459,0.4808988764044943,0.5238993710691824,0.5781409601634321,0.5591194968553459,0.5022471910112359,0.4981132075471698
1343,GO_RESPONSE_TO_ENDOGENOUS_STIMULUS,0.7705822267620019,0.6377358490566037,0.3146067415730337,0.5641509433962264,0.7720122574055159,0.5251572327044025,0.3593462717058223,0.5283018867924528
1344,GO_HYPOTHALAMUS_DEVELOPMENT,0.6216547497446374,0.5106918238993711,0.4810010214504596,0.4811320754716981,0.6216547497446374,0.5106918238993711,0.4654749744637385,0.48930817610062893
1345,GO_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.6695607763023493,0.5610062893081761,0.4071501532175689,0.6226415094339622,0.6320735444330949,0.5723270440251572,0.4469867211440245,0.6805031446540881
1346,GO_POSITIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,0.5941777323799796,0.5735849056603773,0.49070480081716034,0.6471698113207547,0.580388151174668,0.6257861635220126,0.5221654749744636,0.6408805031446541
1347,GO_LATERAL_MESODERM_DEVELOPMENT,0.5370786516853933,0.5050314465408805,0.49356486210418793,0.5572327044025157,0.5370786516853933,0.5050314465408805,0.5026557711950971,0.5811320754716981
1348,GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0.6656792645556691,0.5610062893081761,0.4557711950970378,0.5157232704402516,0.6656792645556691,0.5591194968553459,0.4664964249233913,0.48930817610062893
1349,GO_EMBRYO_DEVELOPMENT,0.7606741573033708,0.5867924528301887,0.3304392236976507,0.5509433962264151,0.7327885597548519,0.6226415094339623,0.3545454545454545,0.5974842767295597
1350,GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION,0.6670071501532177,0.5471698113207547,0.44208375893769153,0.5710691823899371,0.6547497446373851,0.529559748427673,0.4457609805924413,0.5987421383647799
1351,GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.7326864147088866,0.5849056603773585,0.393973442288049,0.5106918238993711,0.7053115423901941,0.6742138364779874,0.4295199182839633,0.6018867924528302
1352,GO_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER,0.5589376915219612,0.5264150943396226,0.4821246169560776,0.5477987421383648,0.5589376915219612,0.5264150943396226,0.4821246169560776,0.5477987421383648
1353,GO_WATER_TRANSPORT,0.5497446373850868,0.5289308176100629,0.4682328907048008,0.48050314465408805,0.5497446373850868,0.5289308176100629,0.4682328907048008,0.48050314465408805
1354,GO_ESTABLISHMENT_OF_CELL_POLARITY,0.679673135852911,0.6012578616352201,0.4044943820224719,0.6522012578616352,0.6141981613891726,0.43647798742138366,0.4139938712972421,0.5924528301886792
1355,GO_BIOTIN_METABOLIC_PROCESS,0.6107252298263535,0.5754716981132075,0.47752808988764045,0.5477987421383648,0.6053115423901941,0.5691823899371069,0.47752808988764045,0.5477987421383648
1356,GO_STEM_CELL_DIVISION,0.6046986721144025,0.5459119496855346,0.44862104187946883,0.5477987421383648,0.6046986721144025,0.5459119496855346,0.4564862104187947,0.5540880503144654
1357,GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.6350357507660879,0.5528301886792453,0.47191011235955055,0.5144654088050314,0.6316649642492338,0.5446540880503145,0.4858018386108274,0.5069182389937107
1358,GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS,0.587538304392237,0.6031446540880503,0.4922369765066394,0.4811320754716981,0.587538304392237,0.6031446540880503,0.4922369765066394,0.4811320754716981
1359,GO_DIGESTIVE_SYSTEM_DEVELOPMENT,0.7188968335035751,0.6213836477987422,0.38243105209397343,0.5754716981132075,0.6657814096016343,0.6075471698113207,0.4261491317671092,0.5427672955974843
1360,GO_POSITIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,0.5771195097037793,0.5911949685534591,0.49356486210418793,0.5238993710691824,0.5791624106230847,0.5911949685534591,0.503370786516854,0.5050314465408805
1361,GO_DNA_CONFORMATION_CHANGE,0.6703779366700715,0.6075471698113207,0.3936670071501532,0.6069182389937107,0.6513789581205313,0.5371069182389937,0.4293156281920326,0.6364779874213836
1362,GO_DETECTION_OF_MECHANICAL_STIMULUS,0.6517875383043922,0.6018867924528302,0.4307456588355464,0.5937106918238994,0.6415730337078651,0.5490566037735849,0.4873340143003064,0.6490566037735849
1363,GO_SEXUAL_REPRODUCTION,0.7501532175689479,0.5547169811320755,0.34708886618998974,0.6150943396226415,0.7351378958120531,0.5849056603773585,0.37088866189989783,0.5081761006289308
1364,GO_EPIDERMAL_CELL_DIFFERENTIATION,0.7186925434116445,0.6276729559748428,0.3989785495403473,0.5723270440251572,0.677732379979571,0.5113207547169811,0.42277834525025537,0.5238993710691824
1365,GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION,0.6034729315628192,0.5735849056603773,0.4844739530132789,0.4811320754716981,0.6034729315628192,0.5735849056603773,0.5026557711950971,0.5238993710691824
1366,GO_BASE_EXCISION_REPAIR,0.6071501532175689,0.580503144654088,0.4725229826353422,0.5672955974842767,0.5965270684371807,0.6188679245283019,0.475485188968335,0.5647798742138365
